Test-focused sweep: runs=10000 / candidates=77616 (epochs=3, split_strategy=random, seed=42, split=70/15/15, train_max_samples=50000)
[604/10000] deep4  hidden=512,256,128,64           bs=2048 lr=0.003  do=0.2  wd=1e-05  test_rmse=0.8605  test_acc=67.77%  (3.63s)
[605/10000] big5   hidden=1024,512,256,128,64      bs=1024 lr=0.0005 do=0.15 wd=0.0001 test_rmse=1.2709  test_acc=68.63%  (5.66s)
[606/10000] small2 hidden=128,64                   bs=8192 lr=0.001  do=0.02 wd=0.0005 test_rmse=7.3654  test_acc=0.08%  (3.01s)
[607/10000] big4   hidden=1024,512,256,128         bs=8192 lr=0.002  do=0.05 wd=1e-06  test_rmse=2.3545  test_acc=25.16%  (5.68s)
[608/10000] wide2  hidden=512,256                  bs=4096 lr=0.0007 do=0.15 wd=1e-06  test_rmse=2.4305  test_acc=16.77%  (3.67s)
[609/10000] tiny2  hidden=64,32                    bs=1024 lr=0.001  do=0.0  wd=0.0001 test_rmse=1.3394  test_acc=46.67%  (2.09s)
[610/10000] wide3  hidden=512,256,128              bs=1024 lr=0.0007 do=0.0  wd=1e-06  test_rmse=0.9250  test_acc=72.33%  (3.12s)
[611/10000] wide2  hidden=512,256                  bs=8192 lr=0.002  do=0.0  wd=0.0001 test_rmse=2.4376  test_acc=15.10%  (3.76s)
[612/10000] big3   hidden=1024,512,256             bs=2048 lr=0.0007 do=0.15 wd=0.0001 test_rmse=1.4015  test_acc=64.72%  (5.36s)
[613/10000] deep4  hidden=512,256,128,64           bs=1024 lr=0.002  do=0.15 wd=0.001  test_rmse=0.8335  test_acc=70.60%  (3.6s)
[614/10000] big3   hidden=1024,512,256             bs=2048 lr=0.0007 do=0.0  wd=0.0    test_rmse=1.5566  test_acc=57.33%  (5.41s)
[615/10000] big4   hidden=1024,512,256,128         bs=1024 lr=0.001  do=0.1  wd=1e-06  test_rmse=0.7756  test_acc=71.90%  (6.03s)
[616/10000] deep4  hidden=512,256,128,64           bs=4096 lr=0.0007 do=0.15 wd=0.0005 test_rmse=2.1606  test_acc=11.92%  (4.17s)
[617/10000] wide3  hidden=512,256,128              bs=1024 lr=0.001  do=0.1  wd=0.005  test_rmse=1.1772  test_acc=65.84%  (3.68s)
[618/10000] base2  hidden=256,128                  bs=4096 lr=0.0025 do=0.15 wd=1e-05  test_rmse=1.4739  test_acc=46.52%  (3.23s)
[619/10000] base3  hidden=256,128,64               bs=2048 lr=0.0005 do=0.0  wd=0.005  test_rmse=1.6101  test_acc=38.59%  (2.81s)
[620/10000] wide3  hidden=512,256,128              bs=8192 lr=0.004  do=0.1  wd=0.005  test_rmse=2.5053  test_acc=16.51%  (4.05s)
[621/10000] big5   hidden=1024,512,256,128,64      bs=1024 lr=0.0005 do=0.05 wd=0.0005 test_rmse=0.9929  test_acc=69.81%  (5.47s)
[622/10000] small3 hidden=128,64,32                bs=1024 lr=0.003  do=0.05 wd=0.005  test_rmse=0.8934  test_acc=67.15%  (2.36s)
[623/10000] small2 hidden=128,64                   bs=2048 lr=0.0015 do=0.2  wd=0.001  test_rmse=1.3280  test_acc=44.53%  (2.29s)
[624/10000] small3 hidden=128,64,32                bs=2048 lr=0.0015 do=0.3  wd=0.0    test_rmse=1.5417  test_acc=43.34%  (2.51s)
[625/10000] base2  hidden=256,128                  bs=1024 lr=0.0003 do=0.1  wd=0.005  test_rmse=1.5472  test_acc=36.85%  (2.59s)
[626/10000] base3  hidden=256,128,64               bs=1024 lr=0.0003 do=0.3  wd=0.001  test_rmse=1.2593  test_acc=60.30%  (2.62s)
[627/10000] deep4  hidden=512,256,128,64           bs=4096 lr=0.0005 do=0.0  wd=0.0    test_rmse=3.3551  test_acc=8.00%  (3.34s)
[628/10000] base2  hidden=256,128                  bs=1024 lr=0.004  do=0.15 wd=1e-06  test_rmse=0.6974  test_acc=72.01%  (2.54s)
[629/10000] base3  hidden=256,128,64               bs=8192 lr=0.0015 do=0.02 wd=0.0    test_rmse=4.3932  test_acc=0.00%  (3.16s)
[630/10000] big3   hidden=1024,512,256             bs=2048 lr=0.0007 do=0.2  wd=0.005  test_rmse=1.2343  test_acc=67.99%  (5.06s)
[631/10000] big5   hidden=1024,512,256,128,64      bs=8192 lr=0.001  do=0.05 wd=0.0005 test_rmse=2.4254  test_acc=19.11%  (5.66s)
[632/10000] big3   hidden=1024,512,256             bs=4096 lr=0.0007 do=0.15 wd=0.005  test_rmse=1.8728  test_acc=30.08%  (5.47s)
[633/10000] small3 hidden=128,64,32                bs=8192 lr=0.001  do=0.02 wd=1e-06  test_rmse=9.4616  test_acc=0.01%  (3.02s)
[634/10000] small2 hidden=128,64                   bs=8192 lr=0.0005 do=0.15 wd=1e-05  test_rmse=11.0395  test_acc=0.00%  (2.96s)
[635/10000] tiny2  hidden=64,32                    bs=8192 lr=0.0015 do=0.05 wd=1e-06  test_rmse=8.8533  test_acc=0.02%  (2.93s)
[636/10000] deep4  hidden=512,256,128,64           bs=8192 lr=0.0003 do=0.05 wd=0.0005 test_rmse=10.7329  test_acc=0.00%  (3.97s)
[637/10000] small3 hidden=128,64,32                bs=1024 lr=0.0003 do=0.15 wd=1e-06  test_rmse=2.3675  test_acc=11.34%  (2.36s)
[638/10000] small3 hidden=128,64,32                bs=8192 lr=0.002  do=0.02 wd=0.001  test_rmse=5.6230  test_acc=0.00%  (3.02s)
[639/10000] big4   hidden=1024,512,256,128         bs=1024 lr=0.0003 do=0.0  wd=0.005  test_rmse=1.1632  test_acc=70.90%  (4.75s)
[640/10000] small3 hidden=128,64,32                bs=4096 lr=0.0025 do=0.2  wd=0.001  test_rmse=1.8996  test_acc=30.10%  (2.91s)
[641/10000] small2 hidden=128,64                   bs=2048 lr=0.002  do=0.2  wd=0.0005 test_rmse=1.1141  test_acc=60.61%  (2.58s)
[642/10000] big5   hidden=1024,512,256,128,64      bs=1024 lr=0.0003 do=0.1  wd=0.0001 test_rmse=1.2223  test_acc=63.23%  (7.92s)
[643/10000] big5   hidden=1024,512,256,128,64      bs=8192 lr=0.0005 do=0.1  wd=0.0001 test_rmse=2.2901  test_acc=27.56%  (7.84s)
[644/10000] tiny2  hidden=64,32                    bs=4096 lr=0.0015 do=0.1  wd=0.001  test_rmse=4.7057  test_acc=0.01%  (3.96s)
[645/10000] big3   hidden=1024,512,256             bs=2048 lr=0.001  do=0.2  wd=0.0005 test_rmse=1.2242  test_acc=67.68%  (7.38s)
[646/10000] base3  hidden=256,128,64               bs=2048 lr=0.0005 do=0.02 wd=0.0001 test_rmse=2.2424  test_acc=19.07%  (3.35s)
[647/10000] small2 hidden=128,64                   bs=2048 lr=0.001  do=0.05 wd=0.0005 test_rmse=1.7394  test_acc=24.95%  (2.76s)
[648/10000] wide2  hidden=512,256                  bs=8192 lr=0.004  do=0.1  wd=1e-06  test_rmse=2.6729  test_acc=0.00%  (3.88s)
[649/10000] big5   hidden=1024,512,256,128,64      bs=1024 lr=0.003  do=0.2  wd=0.001  test_rmse=0.5779  test_acc=71.24%  (5.57s)
[650/10000] wide3  hidden=512,256,128              bs=4096 lr=0.001  do=0.1  wd=0.001  test_rmse=2.0301  test_acc=0.00%  (3.85s)
[651/10000] base3  hidden=256,128,64               bs=1024 lr=0.0015 do=0.15 wd=1e-06  test_rmse=0.9130  test_acc=70.81%  (2.89s)
[652/10000] big5   hidden=1024,512,256,128,64      bs=4096 lr=0.001  do=0.0  wd=0.001  test_rmse=1.5765  test_acc=0.00%  (5.17s)
[653/10000] base2  hidden=256,128                  bs=8192 lr=0.002  do=0.0  wd=1e-05  test_rmse=3.2544  test_acc=3.37%  (3.22s)
[654/10000] base2  hidden=256,128                  bs=8192 lr=0.0025 do=0.02 wd=0.0005 test_rmse=2.9686  test_acc=0.00%  (3.23s)
[655/10000] tiny2  hidden=64,32                    bs=4096 lr=0.0007 do=0.3  wd=0.001  test_rmse=9.1916  test_acc=0.01%  (2.89s)
[656/10000] wide3  hidden=512,256,128              bs=2048 lr=0.001  do=0.2  wd=1e-05  test_rmse=1.9211  test_acc=49.75%  (3.33s)
[657/10000] big3   hidden=1024,512,256             bs=1024 lr=0.002  do=0.05 wd=1e-06  test_rmse=0.6019  test_acc=71.98%  (6.08s)
[658/10000] small3 hidden=128,64,32                bs=8192 lr=0.0007 do=0.2  wd=1e-05  test_rmse=10.9666  test_acc=0.00%  (3.41s)
[659/10000] big4   hidden=1024,512,256,128         bs=1024 lr=0.0015 do=0.0  wd=0.0    test_rmse=0.6335  test_acc=73.88%  (4.2s)
[660/10000] small3 hidden=128,64,32                bs=1024 lr=0.0007 do=0.1  wd=0.0    test_rmse=1.5247  test_acc=49.23%  (2.35s)
[661/10000] base2  hidden=256,128                  bs=4096 lr=0.0007 do=0.0  wd=0.001  test_rmse=3.7623  test_acc=0.00%  (2.93s)
[662/10000] deep4  hidden=512,256,128,64           bs=2048 lr=0.004  do=0.3  wd=0.001  test_rmse=1.1623  test_acc=60.65%  (3.52s)
[663/10000] big4   hidden=1024,512,256,128         bs=8192 lr=0.003  do=0.3  wd=1e-05  test_rmse=4.8584  test_acc=1.58%  (5.52s)
[664/10000] big3   hidden=1024,512,256             bs=4096 lr=0.0015 do=0.02 wd=0.005  test_rmse=1.5441  test_acc=36.60%  (6.08s)
[665/10000] small2 hidden=128,64                   bs=4096 lr=0.0007 do=0.0  wd=0.0    test_rmse=4.2203  test_acc=0.94%  (2.92s)
[666/10000] tiny2  hidden=64,32                    bs=1024 lr=0.0005 do=0.2  wd=0.005  test_rmse=2.7661  test_acc=8.77%  (2.4s)
[667/10000] big4   hidden=1024,512,256,128         bs=2048 lr=0.002  do=0.15 wd=0.0    test_rmse=0.9239  test_acc=61.73%  (5.46s)
[668/10000] small2 hidden=128,64                   bs=8192 lr=0.0025 do=0.05 wd=0.0001 test_rmse=5.3200  test_acc=0.00%  (2.96s)
[669/10000] big5   hidden=1024,512,256,128,64      bs=4096 lr=0.004  do=0.05 wd=0.001  test_rmse=2.4901  test_acc=16.55%  (5.64s)
[670/10000] tiny2  hidden=64,32                    bs=8192 lr=0.0003 do=0.02 wd=1e-06  test_rmse=12.9274  test_acc=0.00%  (2.85s)
[671/10000] wide3  hidden=512,256,128              bs=8192 lr=0.0003 do=0.02 wd=1e-05  test_rmse=8.6807  test_acc=0.02%  (3.97s)
[672/10000] deep4  hidden=512,256,128,64           bs=4096 lr=0.003  do=0.3  wd=1e-06  test_rmse=1.3302  test_acc=48.12%  (3.96s)
[673/10000] big5   hidden=1024,512,256,128,64      bs=4096 lr=0.002  do=0.1  wd=0.0001 test_rmse=1.4383  test_acc=45.81%  (6.12s)
[674/10000] big4   hidden=1024,512,256,128         bs=1024 lr=0.003  do=0.0  wd=0.0    test_rmse=0.5175  test_acc=75.21%  (5.93s)
[675/10000] big3   hidden=1024,512,256             bs=2048 lr=0.003  do=0.0  wd=0.0    test_rmse=0.7931  test_acc=65.91%  (4.52s)
[676/10000] big3   hidden=1024,512,256             bs=2048 lr=0.0005 do=0.2  wd=0.005  test_rmse=1.4038  test_acc=60.55%  (5.33s)
[677/10000] wide2  hidden=512,256                  bs=4096 lr=0.0005 do=0.3  wd=0.005  test_rmse=2.8335  test_acc=5.08%  (3.55s)
[678/10000] tiny2  hidden=64,32                    bs=4096 lr=0.002  do=0.0  wd=1e-05  test_rmse=3.4943  test_acc=0.00%  (2.66s)
[679/10000] base3  hidden=256,128,64               bs=4096 lr=0.002  do=0.2  wd=0.0    test_rmse=1.9838  test_acc=26.86%  (3.27s)
[680/10000] big4   hidden=1024,512,256,128         bs=2048 lr=0.0005 do=0.3  wd=1e-05  test_rmse=1.3881  test_acc=59.63%  (5.22s)
[681/10000] wide2  hidden=512,256                  bs=8192 lr=0.0003 do=0.1  wd=0.001  test_rmse=8.6226  test_acc=0.02%  (3.96s)
[682/10000] small3 hidden=128,64,32                bs=8192 lr=0.0007 do=0.1  wd=0.0    test_rmse=11.0235  test_acc=0.00%  (3.17s)
[683/10000] base2  hidden=256,128                  bs=4096 lr=0.0007 do=0.02 wd=0.001  test_rmse=2.8623  test_acc=1.26%  (3.57s)
[684/10000] big4   hidden=1024,512,256,128         bs=1024 lr=0.0025 do=0.2  wd=0.005  test_rmse=0.5983  test_acc=72.86%  (6.31s)
[685/10000] wide3  hidden=512,256,128              bs=2048 lr=0.0007 do=0.05 wd=0.005  test_rmse=1.1798  test_acc=64.99%  (3.48s)
[686/10000] wide3  hidden=512,256,128              bs=8192 lr=0.003  do=0.1  wd=0.005  test_rmse=2.1121  test_acc=6.38%  (3.91s)
[687/10000] base3  hidden=256,128,64               bs=8192 lr=0.0005 do=0.1  wd=0.0    test_rmse=9.2499  test_acc=0.01%  (3.27s)
[688/10000] deep4  hidden=512,256,128,64           bs=2048 lr=0.0005 do=0.02 wd=0.0    test_rmse=2.2742  test_acc=24.54%  (3.36s)
[689/10000] wide3  hidden=512,256,128              bs=2048 lr=0.001  do=0.0  wd=0.001  test_rmse=1.4003  test_acc=44.00%  (2.9s)
[690/10000] small3 hidden=128,64,32                bs=8192 lr=0.0005 do=0.2  wd=1e-06  test_rmse=12.1333  test_acc=0.00%  (3.02s)
[691/10000] small2 hidden=128,64                   bs=2048 lr=0.003  do=0.2  wd=1e-05  test_rmse=0.9281  test_acc=65.84%  (2.33s)
[692/10000] big5   hidden=1024,512,256,128,64      bs=2048 lr=0.0025 do=0.05 wd=0.0005 test_rmse=0.7992  test_acc=66.27%  (5.23s)
[693/10000] deep4  hidden=512,256,128,64           bs=1024 lr=0.0015 do=0.1  wd=0.0    test_rmse=0.7693  test_acc=74.04%  (3.44s)
[694/10000] tiny2  hidden=64,32                    bs=1024 lr=0.0005 do=0.02 wd=0.005  test_rmse=2.8420  test_acc=3.92%  (2.11s)
[695/10000] tiny2  hidden=64,32                    bs=2048 lr=0.0015 do=0.2  wd=0.0001 test_rmse=2.1433  test_acc=12.59%  (2.24s)
[696/10000] small3 hidden=128,64,32                bs=1024 lr=0.001  do=0.02 wd=1e-05  test_rmse=1.0880  test_acc=59.08%  (2.36s)
[697/10000] big4   hidden=1024,512,256,128         bs=4096 lr=0.003  do=0.3  wd=0.0    test_rmse=2.8424  test_acc=31.03%  (5.47s)
[698/10000] big5   hidden=1024,512,256,128,64      bs=8192 lr=0.004  do=0.3  wd=0.0001 test_rmse=12.1090  test_acc=0.00%  (5.66s)
[699/10000] deep4  hidden=512,256,128,64           bs=4096 lr=0.001  do=0.3  wd=0.001  test_rmse=2.0652  test_acc=25.81%  (4.03s)
[700/10000] big5   hidden=1024,512,256,128,64      bs=4096 lr=0.0005 do=0.3  wd=1e-05  test_rmse=2.2905  test_acc=0.89%  (5.88s)
[701/10000] base2  hidden=256,128                  bs=1024 lr=0.0005 do=0.0  wd=0.005  test_rmse=1.1091  test_acc=59.41%  (2.54s)
[702/10000] tiny2  hidden=64,32                    bs=2048 lr=0.0005 do=0.2  wd=1e-06  test_rmse=6.8680  test_acc=0.14%  (2.36s)
[703/10000] small3 hidden=128,64,32                bs=2048 lr=0.0003 do=0.1  wd=0.0    test_rmse=4.9131  test_acc=0.51%  (2.67s)
[704/10000] small3 hidden=128,64,32                bs=8192 lr=0.001  do=0.02 wd=1e-05  test_rmse=8.3146  test_acc=0.03%  (3.2s)
[705/10000] small3 hidden=128,64,32                bs=4096 lr=0.001  do=0.0  wd=0.001  test_rmse=3.3161  test_acc=0.37%  (2.93s)
[706/10000] tiny2  hidden=64,32                    bs=1024 lr=0.0015 do=0.2  wd=0.0005 test_rmse=1.2418  test_acc=56.02%  (2.51s)
[707/10000] small2 hidden=128,64                   bs=4096 lr=0.0007 do=0.3  wd=0.0    test_rmse=4.1999  test_acc=0.96%  (3.03s)
[708/10000] big3   hidden=1024,512,256             bs=1024 lr=0.0025 do=0.0  wd=0.0001 test_rmse=0.4663  test_acc=76.79%  (5.51s)
[709/10000] base3  hidden=256,128,64               bs=2048 lr=0.0003 do=0.1  wd=1e-05  test_rmse=2.7976  test_acc=2.09%  (3.04s)
[710/10000] wide3  hidden=512,256,128              bs=8192 lr=0.0015 do=0.15 wd=1e-05  test_rmse=2.4524  test_acc=7.63%  (4.49s)
[711/10000] small2 hidden=128,64                   bs=8192 lr=0.004  do=0.2  wd=1e-06  test_rmse=3.0537  test_acc=0.63%  (2.91s)
[712/10000] base3  hidden=256,128,64               bs=4096 lr=0.0025 do=0.3  wd=1e-05  test_rmse=2.2166  test_acc=24.51%  (3.01s)
[713/10000] small3 hidden=128,64,32                bs=2048 lr=0.002  do=0.1  wd=0.0005 test_rmse=1.2577  test_acc=52.36%  (2.38s)
[714/10000] tiny2  hidden=64,32                    bs=1024 lr=0.0025 do=0.05 wd=1e-06  test_rmse=0.7455  test_acc=70.60%  (2.17s)
[715/10000] big3   hidden=1024,512,256             bs=8192 lr=0.0025 do=0.2  wd=0.0001 test_rmse=2.0155  test_acc=22.69%  (5.92s)
[716/10000] big5   hidden=1024,512,256,128,64      bs=1024 lr=0.0025 do=0.3  wd=0.005  test_rmse=0.9135  test_acc=50.72%  (5.97s)
[717/10000] deep4  hidden=512,256,128,64           bs=4096 lr=0.0025 do=0.02 wd=1e-06  test_rmse=1.4653  test_acc=36.98%  (3.92s)
[718/10000] base2  hidden=256,128                  bs=2048 lr=0.0007 do=0.2  wd=0.005  test_rmse=1.4772  test_acc=46.94%  (3.23s)
[719/10000] big4   hidden=1024,512,256,128         bs=2048 lr=0.0003 do=0.1  wd=1e-05  test_rmse=1.4440  test_acc=62.48%  (6.31s)
[720/10000] base2  hidden=256,128                  bs=1024 lr=0.004  do=0.0  wd=0.0001 test_rmse=0.5121  test_acc=75.69%  (2.96s)
[721/10000] tiny2  hidden=64,32                    bs=4096 lr=0.0025 do=0.05 wd=0.0    test_rmse=2.9811  test_acc=1.08%  (2.91s)
[722/10000] big4   hidden=1024,512,256,128         bs=4096 lr=0.0003 do=0.3  wd=1e-05  test_rmse=1.9425  test_acc=28.49%  (5.99s)
[723/10000] base3  hidden=256,128,64               bs=8192 lr=0.0007 do=0.3  wd=0.0001 test_rmse=8.3474  test_acc=0.02%  (3.4s)
[724/10000] base2  hidden=256,128                  bs=1024 lr=0.004  do=0.05 wd=0.0    test_rmse=0.6550  test_acc=72.03%  (2.99s)
[725/10000] wide3  hidden=512,256,128              bs=4096 lr=0.002  do=0.05 wd=0.0    test_rmse=1.1614  test_acc=54.60%  (4.41s)
[726/10000] big3   hidden=1024,512,256             bs=1024 lr=0.0025 do=0.0  wd=0.0    test_rmse=0.5353  test_acc=74.22%  (4.86s)
[727/10000] big4   hidden=1024,512,256,128         bs=2048 lr=0.002  do=0.3  wd=1e-05  test_rmse=0.8976  test_acc=63.00%  (6.02s)
[728/10000] small3 hidden=128,64,32                bs=2048 lr=0.0005 do=0.0  wd=1e-05  test_rmse=3.0639  test_acc=7.40%  (2.89s)
[729/10000] small3 hidden=128,64,32                bs=4096 lr=0.0005 do=0.0  wd=0.0005 test_rmse=7.8865  test_acc=0.04%  (3.7s)
[730/10000] wide2  hidden=512,256                  bs=1024 lr=0.0025 do=0.2  wd=1e-06  test_rmse=0.5660  test_acc=75.08%  (3.76s)
[731/10000] big4   hidden=1024,512,256,128         bs=2048 lr=0.002  do=0.1  wd=0.0005 test_rmse=0.7757  test_acc=71.81%  (5.67s)
[732/10000] base3  hidden=256,128,64               bs=1024 lr=0.004  do=0.15 wd=0.001  test_rmse=0.5883  test_acc=72.95%  (3.29s)
[733/10000] wide2  hidden=512,256                  bs=2048 lr=0.0015 do=0.15 wd=0.0001 test_rmse=0.9367  test_acc=70.94%  (3.44s)
[734/10000] small2 hidden=128,64                   bs=8192 lr=0.0025 do=0.1  wd=0.0    test_rmse=3.0822  test_acc=2.21%  (3.0s)
[735/10000] wide2  hidden=512,256                  bs=8192 lr=0.0007 do=0.2  wd=0.0001 test_rmse=3.4959  test_acc=0.84%  (4.14s)
[736/10000] small3 hidden=128,64,32                bs=8192 lr=0.0007 do=0.15 wd=1e-06  test_rmse=10.9962  test_acc=0.00%  (3.83s)
[737/10000] big3   hidden=1024,512,256             bs=2048 lr=0.0005 do=0.05 wd=1e-05  test_rmse=1.9213  test_acc=45.25%  (5.89s)
[738/10000] wide3  hidden=512,256,128              bs=1024 lr=0.0005 do=0.02 wd=0.0005 test_rmse=1.3147  test_acc=66.79%  (4.22s)
[739/10000] big3   hidden=1024,512,256             bs=2048 lr=0.0015 do=0.0  wd=1e-05  test_rmse=0.8971  test_acc=71.16%  (5.09s)
[740/10000] small2 hidden=128,64                   bs=2048 lr=0.004  do=0.15 wd=0.005  test_rmse=0.8407  test_acc=62.62%  (2.48s)
[741/10000] base2  hidden=256,128                  bs=8192 lr=0.001  do=0.2  wd=0.0001 test_rmse=4.9561  test_acc=0.00%  (3.14s)
[742/10000] tiny2  hidden=64,32                    bs=8192 lr=0.0025 do=0.1  wd=0.0    test_rmse=7.0119  test_acc=0.18%  (2.92s)
[743/10000] small3 hidden=128,64,32                bs=8192 lr=0.003  do=0.0  wd=0.005  test_rmse=3.6131  test_acc=4.40%  (2.98s)
[744/10000] wide3  hidden=512,256,128              bs=2048 lr=0.002  do=0.3  wd=0.001  test_rmse=0.9470  test_acc=70.88%  (3.46s)
[745/10000] small2 hidden=128,64                   bs=8192 lr=0.0007 do=0.02 wd=0.0005 test_rmse=9.9580  test_acc=0.00%  (2.91s)
[746/10000] big4   hidden=1024,512,256,128         bs=2048 lr=0.0015 do=0.05 wd=0.0001 test_rmse=0.9005  test_acc=69.47%  (5.55s)
[747/10000] wide3  hidden=512,256,128              bs=1024 lr=0.003  do=0.02 wd=0.0001 test_rmse=0.5893  test_acc=72.78%  (3.89s)
[748/10000] tiny2  hidden=64,32                    bs=8192 lr=0.004  do=0.3  wd=0.001  test_rmse=3.4739  test_acc=0.61%  (2.86s)
[749/10000] wide2  hidden=512,256                  bs=1024 lr=0.003  do=0.2  wd=0.0001 test_rmse=0.5610  test_acc=73.54%  (3.33s)
[750/10000] big5   hidden=1024,512,256,128,64      bs=1024 lr=0.003  do=0.0  wd=0.0005 test_rmse=0.5685  test_acc=71.71%  (4.86s)
[751/10000] small2 hidden=128,64                   bs=4096 lr=0.0025 do=0.0  wd=0.005  test_rmse=2.6446  test_acc=8.77%  (2.94s)
[752/10000] base3  hidden=256,128,64               bs=4096 lr=0.004  do=0.2  wd=0.0    test_rmse=1.0985  test_acc=44.85%  (3.25s)
[753/10000] small2 hidden=128,64                   bs=8192 lr=0.0003 do=0.0  wd=0.0001 test_rmse=12.0328  test_acc=0.00%  (2.86s)
[754/10000] wide2  hidden=512,256                  bs=8192 lr=0.002  do=0.1  wd=0.0001 test_rmse=2.8311  test_acc=21.33%  (4.03s)
[755/10000] wide2  hidden=512,256                  bs=8192 lr=0.002  do=0.3  wd=0.005  test_rmse=2.5737  test_acc=12.95%  (4.12s)
[756/10000] wide3  hidden=512,256,128              bs=4096 lr=0.001  do=0.2  wd=1e-06  test_rmse=1.6517  test_acc=43.94%  (3.87s)
[757/10000] wide2  hidden=512,256                  bs=8192 lr=0.003  do=0.0  wd=0.0001 test_rmse=1.9249  test_acc=0.00%  (3.33s)
[758/10000] big4   hidden=1024,512,256,128         bs=2048 lr=0.002  do=0.15 wd=0.005  test_rmse=0.9244  test_acc=61.70%  (5.51s)
[759/10000] big3   hidden=1024,512,256             bs=2048 lr=0.001  do=0.15 wd=0.0    test_rmse=1.1971  test_acc=67.45%  (5.16s)
[760/10000] big3   hidden=1024,512,256             bs=4096 lr=0.0003 do=0.02 wd=0.0    test_rmse=2.5404  test_acc=18.97%  (5.66s)
[761/10000] big4   hidden=1024,512,256,128         bs=8192 lr=0.0015 do=0.02 wd=0.0    test_rmse=2.3204  test_acc=14.69%  (5.97s)
[762/10000] tiny2  hidden=64,32                    bs=1024 lr=0.0005 do=0.2  wd=0.0005 test_rmse=2.7654  test_acc=8.77%  (2.31s)
[763/10000] big3   hidden=1024,512,256             bs=8192 lr=0.0015 do=0.1  wd=0.0005 test_rmse=1.5964  test_acc=27.41%  (5.57s)
[764/10000] base2  hidden=256,128                  bs=1024 lr=0.0025 do=0.1  wd=0.001  test_rmse=0.6800  test_acc=72.80%  (2.68s)
[765/10000] base3  hidden=256,128,64               bs=4096 lr=0.003  do=0.15 wd=0.0001 test_rmse=1.4052  test_acc=0.00%  (3.28s)
[766/10000] small3 hidden=128,64,32                bs=8192 lr=0.0003 do=0.02 wd=0.0    test_rmse=12.8377  test_acc=0.00%  (3.09s)
[767/10000] base3  hidden=256,128,64               bs=8192 lr=0.0007 do=0.0  wd=0.005  test_rmse=5.3015  test_acc=0.91%  (3.12s)
